,Dataset,R1InputReads,R1InputReadsBP,R1WithAdapters,R1QualTrimBP,R1TrimmedReads,R1TrimmedReadsBP,R1TrimmedReadsRate,R1UniqueMappedReads,R1UniqueMappedReadsMapQ30,R1DeduppedReads,R1DeduppedReadsMapQ30,R2InputReads,R2InputReadsBP,R2WithAdapters,R2QualTrimBP,R2TrimmedReads,R2TrimmedReadsBP,R2TrimmedReadsRate,R2UniqueMappedReads,R2UniqueMappedReadsMapQ30,R2DeduppedReads,R2DeduppedReadsMapQ30,CisShortContact,CisLongContact,TransContact,mCHmC,mCHCov,mCHFrac,mCGmC,mCGCov,mCGFrac,mCCCmC,mCCCCov,mCCCFrac,GenomeCov,LambdaCYCov,LambdaCYFrac,FinalmCReads,CellInputReadPairs,R1MappingRate,R2MappingRate,R1DuplicationRate,R2DuplicationRate,R1MappingRateMapQ30,R2MappingRateMapQ30,TotalContacts,CisShortRatio,CisLongRatio,TransRatio
scNH_GM_4plex_31_S30,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12795113.0,77410320.0,0.1652894988678512,1998290.0,3914151.0,0.5105296142126351,959016.0,5350782.0,0.1792291294992021,0.1024866717790675,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_31_S30.GCCAAT,scnomehic,6921368.0,989755624.0,1312579.0,2211595.0,5888957.0,711416340.0,0.8508371466449985,4477489.0,4024654.0,1877798.0,1666108.0,6921368.0,1038205200.0,1458733.0,3472263.0,5926540.0,751411703.0,0.8562671425648802,4346586.0,3894986.0,1807342.0,1620200.0,1600797.0,39607.0,51995.0,,,,,,,,,,,,,3685140.0,6921368.0,76.03195268703779,73.34103878485591,58.06135983806995,58.4192743454288,68.3423906814059,65.72107840325046,1692399.0,0.9458744657731422,0.023402873672225,0.0307226605546328
scNH_GM_4plex_14_S13,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5228010.0,32777328.0,0.15950079884486,934171.0,1700991.0,0.5491922061903913,400427.0,2322181.0,0.1724357403664916,0.0437696478558558,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_14_S13.CGATGT,scnomehic,6256843.0,894728549.0,1706968.0,1675702.0,4789000.0,577624563.0,0.7654019766837685,3264522.0,2915372.0,807241.0,701213.0,6256843.0,938526450.0,1822757.0,2859356.0,4817590.0,609614815.0,0.7699713737423171,3177521.0,2835532.0,770156.0,688738.0,723677.0,23333.0,25599.0,,,,,,,,,,,,,1577397.0,6256843.0,68.16709125078305,65.95665052443233,75.27230632846094,75.76236317556987,60.87642514094801,58.85789367712903,772609.0,0.9366665415494771,0.0302002694765398,0.0331331889739829
scNH_GM_4plex_25_S24,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5980334.0,38468504.0,0.1554605294762697,963353.0,1949398.0,0.4941797416433175,453712.0,2683817.0,0.1690547455359288,0.052673659370639,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_25_S24.ATCACG,scnomehic,6616505.0,946160215.0,3571417.0,1095209.0,3314681.0,394704263.0,0.500971585451836,2275908.0,2044797.0,940075.0,832896.0,6616505.0,992475750.0,3638968.0,1925424.0,3401504.0,419870047.0,0.5140937700492934,2206053.0,1977766.0,907077.0,813444.0,798296.0,23929.0,26439.0,,,,,,,,,,,,,1847152.0,6616505.0,68.66144886943873,64.8552228661204,58.69450786235648,58.88235686087325,61.68910371767298,58.14386812421799,848664.0,0.9406502455624368,0.0281960823129059,0.0311536721246571
scNH_GM_4plex_33_S32,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5064757.0,29064501.0,0.1742592105744392,858708.0,1565166.0,0.5486370135819459,391360.0,2096400.0,0.1866819309292119,0.0397618844889711,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_33_S32.CGATGT,scnomehic,3327028.0,475765004.0,1409371.0,723148.0,2095582.0,249216495.0,0.6298660546289361,1483016.0,1328746.0,693425.0,615364.0,3327028.0,499054200.0,1457227.0,1231717.0,2128673.0,263879102.0,0.6398121686983097,1438366.0,1286591.0,669827.0,598951.0,582761.0,19361.0,16321.0,,,,,,,,,,,,,1363252.0,3327028.0,70.76869337491924,67.57101724877424,53.24224418347476,53.43139367866036,63.40701533034737,60.44098835283766,618443.0,0.942303494420666,0.0313060379048675,0.0263904676744663
scNH_GM_4plex_28_S27,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4194233.0,24062523.0,0.1743056204039784,674254.0,1259716.0,0.5352428642646437,317263.0,1700635.0,0.1865556101103411,0.0334817249873986,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_28_S27.CGATGT,scnomehic,4250584.0,607833512.0,2274602.0,820886.0,2212681.0,259684040.0,0.5205592925583873,1397808.0,1250909.0,581550.0,513989.0,4250584.0,637587600.0,2323197.0,1261123.0,2264414.0,275034075.0,0.5327300907357672,1354431.0,1209725.0,559979.0,500063.0,490954.0,16124.0,15525.0,,,,,,,,,,,,,1141529.0,4250584.0,63.172594693948206,59.81375313878116,58.39557364101508,58.65577500810304,56.5336349885049,53.42331393464269,522603.0,0.939439689400941,0.030853248067845,0.0297070625312139
scNH_GM_4plex_42_S41,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11653535.0,75713039.0,0.1539171476131079,2063422.0,3852482.0,0.5356084726677502,880181.0,5269218.0,0.1670420544376793,0.0997198471611746,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_42_S41.ATCACG,scnomehic,8788461.0,1256749923.0,3301469.0,2117032.0,5815958.0,700395303.0,0.6617720668044155,4385789.0,3933429.0,1839660.0,1628661.0,8788461.0,1318269150.0,3438940.0,3996156.0,5886076.0,741132769.0,0.6697504830481696,4218854.0,3774969.0,1773828.0,1588344.0,1564905.0,48607.0,49087.0,,,,,,,,,,,,,3613488.0,8788461.0,75.40957138961457,71.67515336193416,58.05406963262483,57.95474316010936,67.63166102643795,64.13388138379457,1662599.0,0.94124019080969,0.0292355522889163,0.0295242569013935
scNH_GM_4plex_47_S46,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5794573.0,36219767.0,0.1599837182828923,972063.0,1922617.0,0.5055936777839788,448966.0,2595315.0,0.1729909471489973,0.0489160425766909,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_47_S46.CGATGT,scnomehic,4773891.0,682666413.0,1710195.0,1210988.0,3280473.0,392841351.0,0.6871696484063,2295260.0,2054174.0,871437.0,768230.0,4773891.0,716083650.0,1787238.0,2132811.0,3314397.0,414953363.0,0.6942758014374438,2225587.0,1990249.0,840278.0,752106.0,749140.0,22710.0,26532.0,,,,,,,,,,,,,1711715.0,4773891.0,69.96734922067641,67.14907719262358,62.03319013967917,62.24465725222154,62.61822609117649,60.04860009226415,798382.0,0.9383227577776052,0.0284450300733232,0.0332322121490714
scNH_GM_4plex_19_S18,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4613225.0,34501462.0,0.1337110004207937,1054239.0,1786481.0,0.5901204658767711,347964.0,2432474.0,0.1430494221109866,0.0466133872988279,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_19_S18.ATCACG,scnomehic,4530431.0,647851633.0,1990778.0,1002777.0,2722463.0,326320095.0,0.6009280353237915,1853950.0,1654060.0,830819.0,731406.0,4530431.0,679564650.0,2050616.0,1704593.0,2765101.0,345691219.0,0.6103395019149392,1790380.0,1593761.0,798668.0,709962.0,689935.0,4449.0,45175.0,,,,,,,,,,,,,1629487.0,4530431.0,68.09826249245627,64.74917191089946,55.18654764152216,55.39114601369541,60.7560139476643,57.638437076982,739559.0,0.9329005528970644,0.0060157472223311,0.0610836998806045
scNH_GM_4plex_22_S21,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,4454.0,284926.0,0.0156321290440324,11614.0,14942.0,0.7772721188595905,315.0,20507.0,0.0153606085726824,0.0003527884924657,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_22_S21.TGACCA,scnomehic,1980360.0,283191480.0,1198136.0,174153.0,910959.0,105963483.0,0.4599966672726171,13517.0,11641.0,7065.0,5998.0,1980360.0,297054000.0,1208817.0,294718.0,938878.0,112732387.0,0.4740946090609788,12963.0,10997.0,6494.0,5491.0,5557.0,28.0,77.0,,,,,,,,,,,,,13559.0,1980360.0,1.4838208964399056,1.380690568955711,47.732485018865134,49.90357170408084,1.2778840760122026,1.1712916907202002,5662.0,0.9814553161427058,0.0049452490286117,0.0135994348286824
scNH_GM_4plex_32_S31,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9216196.0,55530267.0,0.1659670752168362,1530077.0,2910471.0,0.5257145664739488,705179.0,3944783.0,0.1787624312921648,0.073914422689441,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_32_S31.CGATGT,scnomehic,6567369.0,939133767.0,1786150.0,1853372.0,5045406.0,607955689.0,0.7682537710306822,3841179.0,3440164.0,1342430.0,1182924.0,6567369.0,985105350.0,1911891.0,3060730.0,5080629.0,641897409.0,0.7736171060283045,3742447.0,3346447.0,1291240.0,1155090.0,1161949.0,38016.0,37350.0,,,,,,,,,,,,,2633670.0,6567369.0,76.1322081909761,73.66109589973998,65.0516156627952,65.49744057831681,68.18408667211321,65.86678539212369,1237315.0,0.9390890759426662,0.0307245931715044,0.0301863308858293
scNH_GM_4plex_20_S19,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8560789.0,49222168.0,0.1739214128073351,1358340.0,2568572.0,0.5288308055993758,651430.0,3492692.0,0.1865122948144296,0.0655359946298735,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_20_S19.CGATGT,scnomehic,8140035.0,1164025005.0,3347015.0,1897844.0,5168147.0,616323319.0,0.6349047639230052,3663466.0,3269921.0,1205912.0,1057241.0,8140035.0,1221005250.0,3467394.0,3231316.0,5238651.0,651524609.0,0.6435661517425908,3546011.0,3159070.0,1156234.0,1030552.0,1038678.0,41537.0,29067.0,,,,,,,,,,,,,2362146.0,8140035.0,70.88548371398879,67.68939179189452,67.08275714855823,67.3933893606083,63.27066548223184,60.30312002078397,1109282.0,0.9363516220402026,0.0374449418632953,0.026203436096502
scNH_GM_4plex_34_S33,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6530319.0,42035758.0,0.1553515223872018,1174841.0,2112483.0,0.5561422269433648,492453.0,2909072.0,0.169281819081824,0.0570964679468744,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_34_S33.TGACCA,scnomehic,5122538.0,732522934.0,1662415.0,1279832.0,3728050.0,446248921.0,0.727774005776043,2553885.0,2294692.0,1019797.0,903339.0,5122538.0,768380700.0,1751430.0,2053739.0,3766015.0,471178525.0,0.7351853710016402,2471660.0,2213578.0,977754.0,875018.0,873253.0,20586.0,29843.0,,,,,,,,,,,,,1997551.0,5122538.0,68.50458014243371,65.63064671808264,60.06879714630846,60.441403752943366,61.55207145826906,58.77772658898066,923682.0,0.9454043707682948,0.0222868909429868,0.0323087382887184
scNH_GM_4plex_43_S42,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9101517.0,59016347.0,0.1542202705294517,1682603.0,3074282.0,0.5473157634855879,707939.0,4215932.0,0.1679199284997955,0.0772734550079198,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_43_S42.GCCAAT,scnomehic,7774178.0,1111707454.0,3338364.0,2024857.0,4967375.0,581639730.0,0.6389582281239251,3494202.0,3140329.0,1437807.0,1273392.0,7774178.0,1166126700.0,3456869.0,3013403.0,5117611.0,617063519.0,0.6582832294295294,3372635.0,3018500.0,1371515.0,1227420.0,1215665.0,32372.0,40434.0,,,,,,,,,,,,,2809322.0,7774178.0,70.34302825939254,65.90252756608504,58.85163479386711,59.33402221111979,63.21908452653564,58.98259949808612,1288471.0,0.9434942656838996,0.0251243528181852,0.0313813814979149
scNH_GM_4plex_12_S11,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8432216.0,58863130.0,0.1432512338368687,1809693.0,3157326.0,0.5731726783993797,670470.0,4279114.0,0.1566843042742025,0.0750087564849253,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_12_S11.ATCACG,scnomehic,10125684.0,1447972812.0,4232125.0,2272384.0,6239612.0,751409902.0,0.6162163464710138,4649998.0,4154303.0,1436232.0,1253525.0,10125684.0,1518852600.0,4373564.0,4073176.0,6319082.0,795526533.0,0.6240647051596712,4485268.0,3996773.0,1362542.0,1214252.0,1255141.0,34733.0,43534.0,,,,,,,,,,,,,2798774.0,10125684.0,74.52383257164067,70.97974041166107,69.11327703796861,69.62183753568348,66.57950846943687,63.24926627000568,1333408.0,0.9413030370299263,0.0260482912956874,0.0326486716743862
scNH_GM_4plex_13_S12,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7128200.0,43132214.0,0.1652639486579566,1271769.0,2316257.0,0.5490621291160696,558232.0,3131912.0,0.1782400016347841,0.0584419483402827,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_13_S12.ATCACG,scnomehic,5798023.0,829117289.0,2686947.0,1254493.0,3295985.0,396509378.0,0.5684670447150693,2409421.0,2157112.0,1026355.0,906961.0,5798023.0,869703450.0,2761065.0,2132815.0,3347544.0,420188722.0,0.5773595585943692,2329992.0,2082104.0,992472.0,887205.0,873879.0,28610.0,27373.0,,,,,,,,,,,,,2018827.0,5798023.0,73.10169797496044,69.60302836945533,57.40242157763213,57.4044889424513,65.44665706913108,62.19795766687458,929862.0,0.9397942920562408,0.0307680064353635,0.0294377015083958
scNH_GM_4plex_37_S36,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6049107.0,37281609.0,0.1622544509814477,1063997.0,1966752.0,0.5409919501797888,467144.0,2663864.0,0.1753633068354841,0.0504918351764712,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_37_S36.CGATGT,scnomehic,3937887.0,563117841.0,1391361.0,1108059.0,2774148.0,329520322.0,0.7044762838547678,1986132.0,1779791.0,890717.0,789574.0,3937887.0,590683050.0,1461604.0,1734877.0,2804918.0,347388227.0,0.7122901190409984,1924829.0,1722204.0,860778.0,769771.0,752358.0,23824.0,23667.0,,,,,,,,,,,,,1751495.0,3937887.0,71.5943057111589,68.62336082552146,55.15318216513303,55.28028723590512,64.15631033383944,61.39944198012206,799849.0,0.940625042976862,0.0297856220361593,0.0295893349869787
scNH_GM_4plex_15_S14,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7452124.0,38807755.0,0.1920266709579051,1083486.0,2067210.0,0.5241296239859521,570261.0,2799788.0,0.2036800643477291,0.0524516264033966,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_15_S14.ATCACG,scnomehic,5190170.0,742194310.0,2318036.0,1110697.0,3036947.0,365733549.0,0.5851343982952388,2190921.0,1976352.0,971007.0,866729.0,5190170.0,778525500.0,2381874.0,2078301.0,3079066.0,387224631.0,0.5932495467393168,2101191.0,1891404.0,942369.0,849082.0,802408.0,21360.0,36325.0,,,,,,,,,,,,,1913376.0,5190170.0,72.14222046021877,68.24118092954163,55.68041933050074,55.15072166214304,65.07693417106061,61.42784857486004,860093.0,0.9329316713425176,0.0248345237084826,0.0422338049489997
scNH_GM_4plex_37_S36,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,13111930.0,76985401.0,0.1703170968739904,2152957.0,4015889.0,0.5361096882906873,996809.0,5485067.0,0.1817314173190591,0.1000945458785255,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_37_S36.ATCACG,scnomehic,7191518.0,1028387074.0,2258362.0,2019186.0,5216619.0,629221212.0,0.7253849604492404,4041029.0,3625677.0,1843266.0,1635272.0,7191518.0,1078727700.0,2382772.0,3463953.0,5264829.0,665125007.0,0.7320886911497684,3905660.0,3494529.0,1780884.0,1593182.0,1550184.0,26990.0,76122.0,,,,,,,,,,,,,3624150.0,7191518.0,77.46452251927924,74.1839858426551,54.386221925158175,54.40248255096449,69.50243059728916,66.37497628128092,1653296.0,0.937632462668512,0.0163249654024445,0.0460425719290435
scNH_GM_4plex_6_S5,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11957849.0,75718846.0,0.1579243429040109,2246331.0,3948518.0,0.568904839739872,932892.0,5410752.0,0.1724144813881693,0.1001557922475844,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_6_S5.GCCAAT,scnomehic,6323761.0,904297823.0,1245269.0,2071686.0,5293678.0,640746510.0,0.8371091190827736,4120670.0,3698387.0,1808235.0,1602575.0,6323761.0,948564150.0,1378292.0,3407015.0,5323018.0,676583320.0,0.8417487631173917,3985169.0,3567250.0,1746581.0,1564700.0,1536280.0,46095.0,50979.0,,,,,,,,,,,,,3554816.0,6323761.0,77.8413420687847,74.86672034548822,56.11793713158298,56.17297534935155,69.86422294669227,67.0155539582996,1633354.0,0.9405676907761576,0.0282210714884832,0.0312112377353592
scNH_GM_4plex_10_S9,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8374253.0,53464517.0,0.1566319770549877,1475137.0,2677188.0,0.5510023950503289,632633.0,3715805.0,0.1702546285394416,0.0711357716470116,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_10_S9.GCCAAT,scnomehic,8184707.0,1170413101.0,2337102.0,2185458.0,6223205.0,746457180.0,0.7603454833508395,4169473.0,3742817.0,1314318.0,1154561.0,8184707.0,1227706050.0,2484564.0,3458126.0,6301319.0,789050145.0,0.7698893802795873,4041304.0,3619300.0,1257343.0,1127109.0,1150282.0,27932.0,44937.0,,,,,,,,,,,,,2571661.0,8184707.0,66.9988052779878,64.13425506628056,68.47759896754337,68.8876907057722,60.14291671252996,57.43718100924584,1223151.0,0.9404251805378075,0.0228361011845634,0.0367387182776288
scNH_GM_4plex_34_S33,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7696070.0,47259716.0,0.1628463023349526,1439172.0,2550297.0,0.5643154503181395,606208.0,3429194.0,0.1767785666252769,0.0626037162004042,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_34_S33.CGATGT,scnomehic,5382813.0,769742259.0,1672401.0,1514455.0,4005876.0,478646331.0,0.7441975041674307,2849818.0,2553938.0,1127595.0,996843.0,5382813.0,807421950.0,1768065.0,2470405.0,4040238.0,504977631.0,0.7505811552435502,2757946.0,2463249.0,1082314.0,966950.0,967231.0,27661.0,30196.0,,,,,,,,,,,,,2209909.0,5382813.0,71.14094395333255,68.26196872560479,60.43273640632489,60.75651952576302,63.75479420730946,60.96791822659953,1025088.0,0.943558992008491,0.0269840247861647,0.0294569832053443
scNH_GM_4plex_36_S35,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,15171369.0,94460478.0,0.160610758289832,2815092.0,4772025.0,0.5899156018671319,1140929.0,6569394.0,0.1736734012300069,0.1207050192548666,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_36_S35.TGACCA,scnomehic,10118826.0,1446992118.0,2175565.0,2986573.0,8401787.0,1013823760.0,0.8303124295249271,6310905.0,5657888.0,2302056.0,2029523.0,10118826.0,1517823900.0,2383735.0,4939417.0,8444784.0,1070035244.0,0.8345616378817068,6103160.0,5451967.0,2197787.0,1962304.0,1975026.0,54874.0,68814.0,,,,,,,,,,,,,4499843.0,10118826.0,75.11384185292962,72.27135708858864,63.52256926700688,63.98935961043132,67.3414834248952,64.56017110680392,2098714.0,0.9410648616247854,0.0261464878015775,0.032788650573637
scNH_GM_4plex_23_S22,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,12346811.0,69572531.0,0.1774667504909373,2058617.0,3738458.0,0.5506593895130024,960220.0,5074244.0,0.1892341006857376,0.0893306820855818,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_23_S22.GCCAAT,scnomehic,8285126.0,1184773018.0,2354700.0,2418721.0,6309674.0,757675713.0,0.7615664505283324,4653751.0,4165131.0,1680222.0,1478282.0,8285126.0,1242768900.0,2509251.0,3772507.0,6379043.0,800558474.0,0.7699391656807634,4497256.0,4017882.0,1603615.0,1433600.0,1431988.0,54619.0,44723.0,,,,,,,,,,,,,3283837.0,8285126.0,73.75580735232914,70.50048102826709,63.89531799187365,64.34236787943581,66.01182565058036,62.98565474476344,1531330.0,0.9351269811209864,0.0356676875657108,0.0292053313133028
scNH_GM_4plex_30_S29,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,5803862.0,36126773.0,0.1606526550267858,986812.0,1804231.0,0.546943268350893,435170.0,2488627.0,0.1748634889840864,0.0495252558634819,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_30_S29.GCCAAT,scnomehic,4619835.0,660636405.0,1642518.0,1207966.0,3233548.0,384448540.0,0.6999271619008038,2181227.0,1959844.0,882847.0,782109.0,4619835.0,692975250.0,1720959.0,1845731.0,3299548.0,407057330.0,0.7142133864088219,2110941.0,1892811.0,848686.0,761117.0,754254.0,18328.0,25099.0,,,,,,,,,,,,,1731533.0,4619835.0,67.45615033393659,63.97667195628007,59.52521218561846,59.79584460200451,60.609707974027295,57.3657664625579,797681.0,0.9455584375207632,0.0229766034291903,0.0314649590500463
scNH_GM_4plex_39_S38,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,11907450.0,71280181.0,0.1670513434863472,1998939.0,3566699.0,0.5604451062452985,888933.0,4924268.0,0.1805208408640634,0.095108852269867,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_39_S38.GCCAAT,scnomehic,6007025.0,859004575.0,1103117.0,1895718.0,5146122.0,621856110.0,0.8566839658566429,3951228.0,3551653.0,1726037.0,1531772.0,6007025.0,901053750.0,1231771.0,3178896.0,5179214.0,656646316.0,0.8621928492057216,3819730.0,3422400.0,1666534.0,1493730.0,1469584.0,44473.0,42042.0,,,,,,,,,,,,,3392571.0,6007025.0,76.78069039171632,73.7511522018592,56.316441369619774,56.37037172784464,69.01610571999653,66.0795248082045,1556099.0,0.9444026376213852,0.0285798011566102,0.0270175612220045
scNH_GM_4plex_16_S15,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7250151.0,42481778.0,0.1706649613394241,1191605.0,2245515.0,0.5306600044978547,561234.0,3047188.0,0.1841809563440129,0.057358823857141,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_16_S15.TGACCA,scnomehic,6293907.0,900028701.0,2549815.0,1411163.0,3991108.0,478898868.0,0.6341224933892414,2833773.0,2539396.0,1025728.0,903832.0,6293907.0,944086050.0,2637769.0,2438517.0,4042223.0,506842845.0,0.642243839955055,2737966.0,2444873.0,981675.0,876987.0,879984.0,26211.0,30070.0,,,,,,,,,,,,,2007403.0,6293907.0,71.002162807922,67.73416508688412,63.80345214666101,64.14582942227916,63.62634135683625,60.48337758703565,936265.0,0.9398877454566816,0.0279952791143533,0.032116975428965
scNH_GM_4plex_2_S2,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,9551118.0,58678780.0,0.1627695395166702,1687596.0,3060509.0,0.5514102392771921,743182.0,4207749.0,0.176622227228858,0.0770062157498276,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_2_S2.GCCAAT,scnomehic,6730076.0,962400868.0,1428919.0,1986465.0,5588605.0,674170363.0,0.8303925542594169,4200146.0,3767849.0,1428035.0,1256879.0,6730076.0,1009511400.0,1567168.0,3349220.0,5631175.0,712444309.0,0.8367178914472883,4062588.0,3639584.0,1369594.0,1227955.0,1236017.0,39961.0,41296.0,,,,,,,,,,,,,2797629.0,6730076.0,75.15553523643199,72.14458794123783,66.00034855931199,66.28764718450407,67.42020593690197,64.63276314445919,1317274.0,0.9383142763009062,0.0303361335606715,0.0313495901384222
scNH_GM_4plex_47_S46,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,16393011.0,102492191.0,0.1599440000263044,2620189.0,5181843.0,0.5056480869837238,1235391.0,7150395.0,0.1727724132722737,0.1295898148056339,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_47_S46.GCCAAT,scnomehic,10149128.0,1451325304.0,1944403.0,3246587.0,8622100.0,1041032193.0,0.849540965489843,6622916.0,5960690.0,2513854.0,2225833.0,10149128.0,1522369200.0,2162415.0,5415507.0,8679063.0,1099110943.0,0.8551535659024105,6401005.0,5742701.0,2413580.0,2167708.0,2154671.0,69759.0,67722.0,,,,,,,,,,,,,4927434.0,10149128.0,76.81325895083563,73.75225874037325,62.043094008741775,62.29373356215157,69.13269389127939,66.16729248307104,2292152.0,0.9400209933721672,0.0304338455739409,0.0295451610538917
scNH_GM_4plex_16_S15,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,7946699.0,45752273.0,0.1736897093615436,1382181.0,2455934.0,0.5627924040304014,618379.0,3318290.0,0.1863547188461526,0.0610431814012219,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_16_S15.ATCACG,scnomehic,8616114.0,1232104302.0,4631223.0,1589946.0,4286857.0,512580436.0,0.4975394940224792,2976805.0,2666106.0,1102417.0,970921.0,8616114.0,1292417100.0,4712583.0,2927857.0,4383210.0,544869823.0,0.5087223776287082,2861768.0,2555529.0,1055429.0,942782.0,944595.0,25405.0,34504.0,,,,,,,,,,,,,2157846.0,8616114.0,69.4402682431441,65.28931992763295,62.96643549039994,63.11968685092573,62.19255739111428,58.302682280794215,1004504.0,0.9403596202703024,0.0252910889354348,0.0343492907942626
scNH_GM_4plex_40_S39,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,6415738.0,38088514.0,0.1684428539270395,1058506.0,1938064.0,0.5461666900577071,479896.0,2675086.0,0.1793946063790098,0.0508005899880322,0.0,0.0,,,,,,,,,0.0,,,
scNH_GM_4plex_40_S39.ATCACG,scnomehic,7475737.0,1069030391.0,3911265.0,1415314.0,3873351.0,461773120.0,0.518122962324651,2551216.0,2300568.0,959930.0,852618.0,7475737.0,1121360550.0,3989083.0,2569404.0,3966595.0,490560383.0,0.5305958462690702,2449960.0,2204369.0,920373.0,828288.0,809903.0,5175.0,49615.0,,,,,,,,,,,,,1880303.0,7475737.0,65.86586136913489,61.76481339788912,62.37362888912581,62.43314176557985,59.39477212367276,55.57333178708691,864693.0,0.9366364709787172,0.0059847830386044,0.0573787459826782
scNH_GM_4plex_8_S7,scnomehic,,,,,,,,,,,,,,,,,,,,,,,,,,8899567.0,50965819.0,0.1746183456798761,1398649.0,2684090.0,0.521088711630385,679988.0,3632375.0,0.1872020372345917,0.0685003077307537,0.0,0.0,,,,,,,,,0.0,,,
